ds,unique_id,y
2020-04-13,series_2,9.088508560276967
2020-04-20,series_2,9.255117726440945
2020-04-27,series_2,9.372447538910121
2020-05-04,series_2,8.89504801477916
2020-05-11,series_2,7.38394235552553
2020-05-18,series_2,8.675891990470365
2020-05-25,series_2,8.38081252911437
2020-06-01,series_2,7.7967015395743
2020-06-08,series_2,8.633591137314928
2020-06-15,series_2,8.435335086923843
2020-06-22,series_2,9.071494684710514
2020-06-29,series_2,9.824310858850327
2020-07-06,series_2,10.567115093011314
2020-07-13,series_2,10.441843472748454
2020-07-20,series_2,10.857292631362363
2020-07-27,series_2,11.38467787308469
2020-08-03,series_2,11.933475055046113
2020-08-10,series_2,12.651824751242271
2020-08-17,series_2,12.062724018770211
2020-08-24,series_2,12.241245427899143
2020-08-31,series_2,12.70177503781916
2020-09-07,series_2,11.937662121690208
2020-09-14,series_2,11.578177677194835
2020-09-21,series_2,12.116555164383895
2020-09-28,series_2,11.045988644776404
2020-10-05,series_2,11.133181503454061
2020-10-12,series_2,9.894156529982745
2020-10-19,series_2,10.807156513982257
2020-10-26,series_2,10.119910584507075
2020-11-02,series_2,9.422701011209334
2020-11-09,series_2,8.938464699391632
2020-11-16,series_2,9.71846031232916
2020-11-23,series_2,9.164389683431912
2020-11-30,series_2,9.68031316837432
2020-12-07,series_2,9.767218365001758
2020-12-14,series_2,9.965062028270932
2020-12-21,series_2,10.878908598354473
2020-12-28,series_2,10.709701749571048
2021-01-04,series_2,11.801688070623593
2021-01-11,series_2,12.970051698478182
2021-01-18,series_2,11.331172753417363
2021-01-25,series_2,12.439798757750266
2021-02-01,series_2,12.727033828964116
2021-02-08,series_2,13.343589722730165
2021-02-15,series_2,13.586240936421408
2021-02-22,series_2,13.405698600648282
2021-03-01,series_2,13.026685557947701
2021-03-08,series_2,13.24064221166942
2021-03-15,series_2,12.944521552371322
2021-03-22,series_2,11.200933251552014
2021-03-29,series_2,12.056697094540823
2021-04-05,series_2,11.948521625193703
2021-04-12,series_2,10.492818413492566
2021-04-19,series_2,10.645039645732155
2021-04-26,series_2,10.072707749432832
2021-05-03,series_2,9.444805742271933
2021-05-10,series_2,8.643500076551105
2021-05-17,series_2,8.679975375844604
2021-05-24,series_2,8.305890449192086
2021-05-31,series_2,9.07269969414433
2021-06-07,series_2,9.987149451126564
2021-06-14,series_2,10.210191909714577
2021-06-21,series_2,10.019235703356511
2021-06-28,series_2,10.514972593662362
2021-07-05,series_2,10.711108583592596
2021-07-12,series_2,11.28245554049236
2021-07-19,series_2,12.728081930445143
2021-07-26,series_2,12.138267201908246
2021-08-02,series_2,12.58543810388013
2021-08-09,series_2,13.585662228986502
2021-08-16,series_2,13.212153649525801
2021-08-23,series_2,13.09320303823007
2021-08-30,series_2,13.814456218172182
2021-09-06,series_2,12.786923148742417
2021-09-13,series_2,12.490540173561671
2021-09-20,series_2,12.381752298918345
2021-09-27,series_2,11.798340224996078
2021-10-04,series_2,12.003069238104018
2021-10-11,series_2,11.85713996204305
2021-10-18,series_2,10.753696781038526
2021-10-25,series_2,11.069374590681333
2021-11-01,series_2,11.403571942319129
2021-11-08,series_2,10.420180090807532
2021-11-15,series_2,11.861913237873415
2021-11-22,series_2,9.363650801010063
2021-11-29,series_2,9.886887696241192
2021-12-06,series_2,10.530841532004258
2021-12-13,series_2,11.21821382844503
2021-12-20,series_2,11.275756073454701
2021-12-27,series_2,12.194201330775828
2022-01-03,series_2,11.700088122450042
2022-01-10,series_2,13.423583961671653
2022-01-17,series_2,13.740351518389016
2022-01-24,series_2,14.376336630959797
2022-01-31,series_2,13.955061980435119
2022-02-07,series_2,14.425097042704017
2022-02-14,series_2,14.789793561830539
2022-02-21,series_2,14.424067902441127
2022-02-28,series_2,13.805872109617994
2022-03-07,series_2,14.138277083725123
2022-03-14,series_2,13.656932973744652
2022-03-21,series_2,13.308622976494288
2022-03-28,series_2,12.849144100045773
2022-04-04,series_2,11.53146177598735
2022-04-11,series_2,11.617350729411791
2022-04-18,series_2,10.956413593157647
2022-04-25,series_2,10.542880670532103
2022-05-02,series_2,11.170380074478425
2022-05-09,series_2,10.727011499485856
2022-05-16,series_2,10.598180024709098
2022-05-23,series_2,10.126175491256204
2022-05-30,series_2,10.537744184169927
2022-06-06,series_2,9.860961295348092
2022-06-13,series_2,11.489118822703379
2022-06-20,series_2,10.562934958907354
2022-06-27,series_2,11.35219305006658
2022-07-04,series_2,12.569667938831067
2022-07-11,series_2,13.38368859938457
2022-07-18,series_2,13.285560731531216
2022-07-25,series_2,14.155281064875513
2022-08-01,series_2,14.02457906224486
2022-08-08,series_2,13.979801862813561
2022-08-15,series_2,14.157454886610545
2022-08-22,series_2,15.106482036872114
2022-08-29,series_2,14.63174665453538
2022-09-05,series_2,14.455898057079274
2022-09-12,series_2,13.813676407278086
2022-09-19,series_2,13.30352805709832
2022-09-26,series_2,12.777201696838928
2022-10-03,series_2,13.032053492714448
2022-10-10,series_2,12.116263915153224
2022-10-17,series_2,12.041507308726077
2022-10-24,series_2,11.759992003785982
2022-10-31,series_2,11.94287361108016
2022-11-07,series_2,11.582025410374808
2022-11-14,series_2,11.989861228382107
2022-11-21,series_2,11.389684465451978
2022-11-28,series_2,12.20007007453681
2022-12-05,series_2,12.140025735500341
2022-12-12,series_2,12.355309853649374
2022-12-19,series_2,11.654632607736236
2022-12-26,series_2,13.742294583188407
2023-01-02,series_2,13.115892227473598
2023-01-09,series_2,14.227556144984707
2023-01-16,series_2,14.045332603057908
2023-01-23,series_2,15.606935317898799
2023-01-30,series_2,14.645278502592202
2023-02-06,series_2,15.622257484992748
2023-02-13,series_2,15.648186801783542
2023-02-20,series_2,15.31992974952501
2023-02-27,series_2,14.936807532900001
2023-03-06,series_2,14.817255369983096
2023-03-13,series_2,14.173602755826522
2023-03-20,series_2,14.138510333376603
2023-03-27,series_2,14.460239184393545
2023-04-03,series_2,13.06918360332783
2023-04-10,series_2,13.718515165673793
2023-04-17,series_2,12.706740235772939
2023-04-24,series_2,11.898512055023346
2023-05-01,series_2,10.940294816938648
2023-05-08,series_2,10.920481865794944
2023-05-15,series_2,11.365314800748903
2023-05-22,series_2,10.824329909385973
2023-05-29,series_2,10.898910673255612
2023-06-05,series_2,11.61383692313971
2023-06-12,series_2,11.728297547365866
2023-06-19,series_2,11.671673748792054
2023-06-26,series_2,12.402630524137326
2023-07-03,series_2,13.644136617594304
2023-07-10,series_2,13.841598676617625
2023-07-17,series_2,14.240549067424775
2023-07-24,series_2,15.00716651702196
2023-07-31,series_2,15.524384921300172
2023-08-07,series_2,15.412357543127989
2023-08-14,series_2,15.475377452354623
2023-08-21,series_2,15.028940747290603
2023-08-28,series_2,15.654119141214563
2023-09-04,series_2,14.642732371312507
2023-09-11,series_2,15.679945963461712
2023-09-18,series_2,16.065373321576967
2023-09-25,series_2,14.087386504377902
2023-10-02,series_2,13.818280196535692
2023-10-09,series_2,13.690321103600152
2023-10-16,series_2,12.89956679035197
2023-10-23,series_2,12.600249690100139
2023-10-30,series_2,12.385652831308407
2023-11-06,series_2,12.389928765451193
2023-11-13,series_2,11.757440011803956
2023-11-20,series_2,12.196050817204362
2023-11-27,series_2,12.954384851165624
2023-12-04,series_2,12.166342085714568
2023-12-11,series_2,12.45871143798603
2023-12-18,series_2,14.666547319039218
2023-12-25,series_2,12.935315705057722
2024-01-01,series_2,15.18183428244819
2024-01-08,series_2,15.31044400252543
2024-01-15,series_2,15.594338091409334
2024-01-22,series_2,16.050330290686766
2024-01-29,series_2,16.00929320795419
2024-02-05,series_2,16.05372545305183
2024-02-12,series_2,16.71913953992247
2024-02-19,series_2,16.84007260077713
2024-02-26,series_2,16.619002263799892
2024-03-04,series_2,16.10780294686132
2024-03-11,series_2,15.273184892880147
2024-03-18,series_2,15.369894279950232
2020-01-06,series_3,10.28983152986414
2020-01-13,series_3,10.689599562379774
2020-01-20,series_3,11.466609877281627
2020-01-27,series_3,12.396692567696666
2020-02-03,series_3,11.988610707278545
2020-02-10,series_3,11.947419309231142
2020-02-17,series_3,12.370573889428082
2020-02-24,series_3,11.558057100454999
2020-03-02,series_3,12.542324168267942
2020-03-09,series_3,12.175538811019909
2020-03-16,series_3,12.01968692891551
2020-03-23,series_3,10.637267845667001
2020-03-30,series_3,10.519246691072532
2020-04-06,series_3,10.491606949066563
2020-04-13,series_3,9.79962464498205
2020-04-20,series_3,9.136411872334877
2020-04-27,series_3,7.528083041817983
2020-05-04,series_3,8.190452731816224
2020-05-11,series_3,7.260379914151474
2020-05-18,series_3,7.5996558361963515
2020-05-25,series_3,7.226579493719004
2020-06-01,series_3,7.76687883560523
2020-06-08,series_3,8.630655106898223
2020-06-15,series_3,7.779003839378881
2020-06-22,series_3,9.347735836850848
2020-06-29,series_3,9.66966953031976
2020-07-06,series_3,9.312864339306865
2020-07-13,series_3,9.695490919014349
2020-07-20,series_3,10.528947823161705
2020-07-27,series_3,11.13348648209242
2020-08-03,series_3,11.642743100405122
2020-08-10,series_3,11.90513770343739
2020-08-17,series_3,12.583730909803805
2020-08-24,series_3,12.095848750000714
2020-08-31,series_3,12.394308609161328
2020-09-07,series_3,12.201094661959411
2020-09-14,series_3,11.569971045360072
2020-09-21,series_3,11.105579447633442
2020-09-28,series_3,11.576355777902608
2020-10-05,series_3,10.576267016481234
2020-10-12,series_3,10.560134328778863
2020-10-19,series_3,10.27530737355575
2020-10-26,series_3,9.662573616543142
2020-11-02,series_3,9.97961099376148
2020-11-09,series_3,8.813069738067473
2020-11-16,series_3,9.91599843951998
2020-11-23,series_3,8.847872750853691
2020-11-30,series_3,10.408873988510983
2020-12-07,series_3,9.241842251510022
2020-12-14,series_3,10.46749932737703
2020-12-21,series_3,10.710669002365785
2020-12-28,series_3,10.675695285414475
2021-01-04,series_3,11.376298347025251
2021-01-11,series_3,12.303179336706895
2021-01-18,series_3,13.120444011334342
2021-01-25,series_3,12.133887738423065
2021-02-01,series_3,13.244888706692851
2021-02-08,series_3,12.484233226065186
2021-02-15,series_3,14.170622485625968
2021-02-22,series_3,13.498920543822399
2021-03-01,series_3,12.366297921999385
2021-03-08,series_3,12.724399426720643
2021-03-15,series_3,13.45177358329813
2021-03-22,series_3,11.346456231370572
2021-03-29,series_3,12.348528031342628
2021-04-05,series_3,11.000253924145357
2021-04-12,series_3,10.763910608594447
2021-04-19,series_3,9.813633336410035
2021-04-26,series_3,10.361965360319452
2021-05-03,series_3,9.495507923363272
2021-05-10,series_3,9.253398695449608
2021-05-17,series_3,8.513221138921933
2021-05-24,series_3,8.450723128229837
2021-05-31,series_3,9.010625464874153
2021-06-07,series_3,9.643438014746005
2021-06-14,series_3,8.752157962841718
2021-06-21,series_3,9.164471811823004
2021-06-28,series_3,10.724018827100437
2021-07-05,series_3,10.430207159292593
2021-07-12,series_3,11.169767736069701
2021-07-19,series_3,11.250042099740586
2021-07-26,series_3,12.321980472224032
2021-08-02,series_3,13.118088997490013
2021-08-09,series_3,13.804158812722209
2021-08-16,series_3,13.311889266115955
2021-08-23,series_3,13.520620912487317
2021-08-30,series_3,12.841899876720262
2021-09-06,series_3,14.087096217184765
2021-09-13,series_3,12.874053460154713
2021-09-20,series_3,11.924047247231957
2021-09-27,series_3,13.039960208231053
2021-10-04,series_3,11.577656617739281
2021-10-11,series_3,11.231843285809754
2021-10-18,series_3,11.610301885053179
2021-10-25,series_3,10.269677333755773
2021-11-01,series_3,10.226716234744293
2021-11-08,series_3,10.372604385933508
2021-11-15,series_3,9.19557490829087
2021-11-22,series_3,9.915034582206387
2021-11-29,series_3,11.030371402684588
2021-12-06,series_3,10.88069041309744
2021-12-13,series_3,11.392446985459737
2021-12-20,series_3,11.428957726734081
2021-12-27,series_3,12.035735249356494
2022-01-03,series_3,11.526279363087701
2022-01-10,series_3,13.550657107645376
2022-01-17,series_3,13.858496798196215
2022-01-24,series_3,12.690168294493771
2022-01-31,series_3,13.919478396987529
2022-02-07,series_3,14.154859207184252
2022-02-14,series_3,14.492912096347233
2022-02-21,series_3,14.991391726019451
2022-02-28,series_3,13.799646356534073
2022-03-07,series_3,13.717495985412905
2022-03-14,series_3,14.332322147837264
2022-03-21,series_3,13.809579932026908
2022-03-28,series_3,12.49586690813471
2022-04-04,series_3,12.084987390936892
2022-04-11,series_3,11.833442194663084
2022-04-18,series_3,11.157047713044939
2022-04-25,series_3,11.165559125541469
2022-05-02,series_3,10.862466632196647
2022-05-09,series_3,10.355501403387883
2022-05-16,series_3,9.97824094201322
2022-05-23,series_3,10.026819068523217
2022-05-30,series_3,10.507145606598382
2022-06-06,series_3,9.835321556040672
2022-06-13,series_3,10.57550849714555
2022-06-20,series_3,11.269132172180322
2022-06-27,series_3,11.628635231985166
2022-07-04,series_3,11.879569333553444
2022-07-11,series_3,13.006224656192634
2022-07-18,series_3,12.989698162408981
2022-07-25,series_3,14.222178063276235
2022-08-01,series_3,13.881401582867078
2022-08-08,series_3,14.345113256082964
2022-08-15,series_3,13.912621995887871
2022-08-22,series_3,14.231619197453389
2022-08-29,series_3,13.695540834680992
2022-09-05,series_3,14.463502888073037
2022-09-12,series_3,13.382586793248871
2022-09-19,series_3,13.451466202526468
2022-09-26,series_3,13.32051892742399
2022-10-03,series_3,13.414025921989953
2022-10-10,series_3,11.508461348226518
2022-10-17,series_3,13.10429234499616
2022-10-24,series_3,11.716933892223935
2022-10-31,series_3,11.070164518573742
2022-11-07,series_3,11.344913721787687
2022-11-14,series_3,11.227416595666307
2022-11-21,series_3,10.545894881795501
2022-11-28,series_3,11.196781927892822
2022-12-05,series_3,12.219131392217271
2022-12-12,series_3,12.739532812760983
2022-12-19,series_3,12.101036269504895
2022-12-26,series_3,13.109499507189817
2023-01-02,series_3,15.364079964438204
2023-01-09,series_3,14.811693449736186
2023-01-16,series_3,14.563221588724161
2023-01-23,series_3,14.874480285606998
2023-01-30,series_3,14.65540251802604
2023-02-06,series_3,15.334076990025478
2023-02-13,series_3,15.667277993974041
2023-02-20,series_3,15.146434697818519
2023-02-27,series_3,15.954093448887367
2023-03-06,series_3,14.832849322837673
2023-03-13,series_3,14.687313940662749
2023-03-20,series_3,15.788766152038797
2023-03-27,series_3,13.587486678759578
2023-04-03,series_3,12.573342585432515
2023-04-10,series_3,11.728617438940125
2023-04-17,series_3,11.523173500943372
2023-04-24,series_3,13.111938620073044
2023-05-01,series_3,12.017205011539321
2023-05-08,series_3,11.56023574847934
2023-05-15,series_3,11.755545750669292
2023-05-22,series_3,12.478186073020533
2023-05-29,series_3,10.693212628078399
2023-06-05,series_3,10.975567706673315
2023-06-12,series_3,11.848035648577056
2023-06-19,series_3,12.37946793772391
2023-06-26,series_3,13.30655171649194
2023-07-03,series_3,12.233144736784622
2023-07-10,series_3,13.038817365911488
2023-07-17,series_3,14.230882060876665
2023-07-24,series_3,14.334068267262648
2023-07-31,series_3,14.962939524879008
2023-08-07,series_3,15.290359078784093
2023-08-14,series_3,15.182185887919468
2023-08-21,series_3,14.95260594387097
2023-08-28,series_3,15.7335544771149
2023-09-04,series_3,15.693589071335705
2023-09-11,series_3,15.13218664991206
2023-09-18,series_3,14.222333283037681
2023-09-25,series_3,13.851914104925504
2023-10-02,series_3,13.078353743498882
2023-10-09,series_3,12.70180251055658
2023-10-16,series_3,13.221246777252887
2023-10-23,series_3,13.215096430740356
2023-10-30,series_3,13.276822373043158
2023-11-06,series_3,12.967730757361165
2023-11-13,series_3,13.055897988971225
2023-11-20,series_3,12.36539395368686
2023-11-27,series_3,12.122537999149612
2023-12-04,series_3,12.049634058540528
2023-12-11,series_3,14.200962925720706
2023-12-18,series_3,13.606498756648254
2023-12-25,series_3,13.499273179437953
2024-01-01,series_3,13.923834526159277
2024-01-08,series_3,14.727764707767523
2024-01-15,series_3,15.827965566598722
2024-01-22,series_3,16.421384674202645
2024-01-29,series_3,16.6405093798329
2024-02-05,series_3,16.12900515668419
2024-02-12,series_3,17.21765497411965
2024-02-19,series_3,16.975582310055238
2024-02-26,series_3,16.617226958608924
2024-03-04,series_3,16.979879431075187
2024-03-11,series_3,15.613977399917061
2024-03-18,series_3,15.09884248473692
