"Tipo de información","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices",
"Fecha"," 865541 "," 865542 "," 865548 "," 865549 "," 865550 "," 865551 "," 865552 "," 865553 "," 865554 "," 865555 "," 865556 "," 865557 "," 865558 "," 865559 "," 865560 "," 865561 ",
"Ago 2015","87.4248752929864","89.4559964866826","87.4141116583952","86.0136602508805","88.611609121621","91.2444711295426","92.9647467578041","88.702313660375","90.2678856855514","81.5462148440529","85.3123310655641","77.1671609238438","90.4047673071887","79.330206080947","75.4278842983062","87.2413060477256",
"Sep 2015","87.7524190155658","89.7877617837903","87.848644213172","86.3241817159175","89.1521810325538","91.4862232035709","93.1015474488088","90.5327094554923","90.1247293671943","81.8616775479903","86.0720052838172","78.7217672389594","90.6674425740203","79.3842916657293","75.3395813437271","87.5840531092864",
"Oct 2015","88.2039185047178","90.0135254606832","88.1561280919972","86.6672443859918","89.4292422117671","91.6404086471394","93.2050783712354","90.5418765300321","90.3758452311753","82.9680802308015","86.1099907723558","79.2533715193478","90.3968129960366","81.1193583955246","77.8220309502686","87.8039652771798",
"Nov 2015","88.6854678766753","90.0451813480627","88.3190670634878","86.9063756483988","89.5270307078723","91.5570744704179","93.373431871612","90.5419419030873","90.0084487763126","84.7522617461168","86.4833696512787","80.7416455740928","90.0731490261975","83.7336659137703","81.6771675541072","87.9027644685134",
"Dic 2015","89.0468177174109","90.3206867064414","88.5066636031032","87.2048790975276","89.6197930088701","91.9095786345786","93.5436502499435","90.5452443030435","90.6562316118383","85.3594193512477","88.4975287405112","85.5779194508139","90.3228956634271","83.5129341401788","81.3286341972461","87.9411223234872",
"Ene 2016","89.3863813931126","90.494986695569","88.7343236246726","87.5281105817006","89.7657318201645","92.0371408921364","93.7743439500674","90.9548779909036","90.5905331827778","86.1786510539167","90.8734009719266","91.5534248308261","90.4482437212116","83.4162278181773","80.6925993510707","88.9377860790984",
"Feb 2016","89.7777811166536","90.8194302850184","89.1644027157548","87.7696074487902","90.3570637284851","92.2690589809199","93.9973133131568","91.1513350540124","90.8426267473127","86.763346322749","92.4817954177299","94.1091820207972","91.4643381550116","83.3985714299261","80.4973722020357","89.2801153911891",
"Mar 2016","89.9100006009976","91.1447498542818","89.4694977324912","88.0612155155849","90.6736911612602","92.6120931141464","94.2199663985361","91.1612340539497","91.4124505983913","86.3361217657378","91.5565001923373","91.4372844203525","91.6310350034406","83.26441508977","80.2685790346918","89.3378144236154",
"Abr 2016","89.6252779614159","91.345751738305","89.8411497284057","88.3914656206549","91.0807450705528","92.663623591307","94.4082160596294","91.1767605033002","91.3348859845169","84.6478635199932","90.284810239227","87.1977668170737","92.2148585412858","81.3310451872204","77.9123639091124","88.261670300095",
"May 2016","89.2256145201034","91.5410004785006","90.0710269368386","88.7862278596995","91.1696324488955","92.8285414644931","94.5918824589087","91.2208659380783","91.5180292198305","82.524336492071","89.5932933217401","84.7510244256651","92.6207249392893","78.3649135324457","73.7194479004871","87.7825743644771",
"Jun 2016","89.3240278862912","91.7738478661214","90.3157372121637","89.1003556502263","91.3549852214408","93.0509982200969","94.7804694098441","91.3123492754797","91.8158423663599","82.2350565215121","88.3222609929072","82.8321035012156","91.754758595304","78.6533034215508","74.1116966046755","87.8604133264691",
"Jul 2016","89.5569144780335","91.9305234128225","90.3470071722867","89.1695315809234","91.3538425584992","93.317515765974","94.9745954672229","91.466177530692","92.191566030318","82.6894574561408","87.6411718519037","81.6787527138917","91.3689318344734","79.7758345492112","74.9212285938061","89.6174814330295",
"Ago 2016","89.8093334935994","92.1047162470205","90.6977770685912","89.2344154320165","91.9490677867986","93.3370458132151","95.1164616642056","92.3074639435847","91.8307981723399","83.1670543952935","87.9484343688304","82.643714899747","91.2649943922096","80.3536574373245","75.7529220850647","89.6806374557755",
"Sep 2016","90.357743854799","92.5434009061401","91.2900226223943","89.8275354184378","92.5405656310818","93.6412274081199","95.2587009788813","94.3984834442572","91.7470853191077","84.0331611876457","90.6713356667678","87.7929313762206","92.4709408403716","80.1272135345829","75.368923855261","89.7736003321316",
"Oct 2016","90.9061542159986","92.8021489245561","91.6594283025382","90.28101804432","92.8380788281561","93.8030510459926","95.4308384512929","94.4011265411801","91.9476838252558","85.418343192587","90.6300851912186","87.7790558108771","92.4125753159865","82.3517182504445","78.6134407227519","89.9302545353706",
"Nov 2016","91.6168339443476","93.010425318165","91.7744562861082","90.5571267695987","92.8153699516773","94.0930031612495","95.5985023635729","94.4011265411801","92.4529928083117","87.5842430339403","91.2908095470357","88.9669555381896","92.7437047190852","85.4032737300826","83.1212543395551","90.0295666218968",
"Dic 2016","92.0390347977643","93.4253392806337","92.0921856189804","91.0457679956052","92.986956007179","94.5930405563863","95.8022992737311","94.4011265411801","93.4119818823444","88.0280313324208","92.1731926096099","89.2644044105556","93.9917940859181","85.588989843934","83.298911375538","90.2316207454215",
"Ene 2017","93.6038824448585","93.9661369686657","92.9465884671895","92.1422970083414","93.6343217055325","94.8591533704205","96.0802723399323","94.8595665719833","93.6062942060553","92.5551697458663","91.3595710095684","86.0548308326887","94.6761439796903","93.2586682894501","93.8538534386812","92.0520611779544",
"Feb 2017","94.1447803353567","94.6842553616011","93.9736770421784","93.0649292549599","94.7507287586629","95.3066466388079","96.3917900374676","95.1657038494295","94.2371121573963","92.5841861094129","90.5017857297322","83.5653156542745","94.8385314312883","93.8094848571493","94.3081329376096","92.7985854407596",
"Mar 2017","94.7224893322916","95.2265193309664","94.703344444839","93.7775755480638","95.4949505651656","95.6847650677142","96.6311073090196","95.1771532099301","94.871314840855","93.2636473561271","92.4887773005824","88.4196169737923","95.0328542395067","93.7195862418125","93.9885711414226","93.1742784613501",
"Abr 2017","94.8389326281628","95.6548288218573","95.2758111197482","94.378879571436","96.0427590110596","95.9868081481206","96.8143181313992","95.1861489821906","95.3861290763014","92.477661501813","94.2209750468394","91.5374766253626","95.8987232556742","91.451883786679","90.2863912850164","93.8146637430538",
"May 2017","94.7254943205721","95.9181044932571","95.7325803826719","94.8085105087441","96.5227337031635","96.0806039461867","97.014381763819","95.2372847307973","95.3841332251416","91.2748467954439","95.3573001411798","93.5177394505237","96.5074106197359","88.8727030864148","85.5778686321323","95.5522559764689",
"Jun 2017","94.9636396418054","96.2100523332531","96.0353985200534","95.2516969896103","96.7055257302043","96.3630305580127","97.2192060026317","95.3007879826596","95.8140507981571","91.356662143074","95.7609496672422","94.1743476203935","96.7529080454478","88.7651489834923","85.3756355760864","95.6366426475853",
"Jul 2017","95.3227357413306","96.467769878232","96.1480673878486","95.6349844599774","96.5867941449843","96.7477953670914","97.4077907823663","95.4174320977916","96.4832081216338","92.0099975520314","98.1429517838105","99.5350220806905","97.2726164676564","88.4013249775125","84.7114681176643","95.8816989974843",
"Ago 2017","95.7937676543061","96.7126765716285","96.6026169195838","95.9914440233097","97.1252184100511","96.8090771590847","97.6106867997672","96.5792461698445","96.0579772787794","93.1340405798595","100.165263073353","103.985425814594","97.776861744268","88.9968207638737","85.3913474067189","96.3061257735358",
"Sep 2017","96.0935152352906","96.9856215181797","96.9210272288871","96.15751469325","97.5738912408774","97.0421992678883","97.7730972352332","98.8673145102568","95.7264825914323","93.5116034672961","100.102780535694","103.563095576264","97.9393593408481","89.6333094149267","86.8721160281675","95.2310222962105",
"Oct 2017","96.6982691267504","97.2304840979295","97.1299327639723","96.3593694534827","97.7888257499934","97.3185564068117","97.9617292788447","98.8728228857264","96.1768155201516","95.1575618803958","98.2197549031814","99.3729718809804","97.4987529069256","93.3557463830855","91.4554380211384","97.2082040368506",
"Nov 2017","97.6951739888215","97.5652420423482","97.4559704492717","96.7513877251943","98.0584447802324","97.6609523736874","98.1646082084636","98.8728228856532","96.7685040077361","98.0707113119127","99.3601764731048","102.230939295372","97.5653488165579","97.3119811164975","97.2841200846025","97.3684632368716",
"Dic 2017","98.2728829857563","97.9740119844851","97.7708681005814","97.2540102249073","98.2128227386285","98.1519444908745","98.3420025313895","98.8728228856532","97.7334498663096","99.1381645795862","101.161396368195","105.869360669964","98.2179332339875","97.9476810391183","98.0340871452658","97.7725116448141",
"Ene 2018","98.7949996995012","98.2520140099906","98.3164887855405","98.1292618755852","98.4765827013875","98.1955409418025","98.6000690171529","99.3120857237744","97.4343433420987","100.366479451255","101.191029814237","103.822863120351","99.545583116764","99.8813083299617","100.424681291169","98.7797390452452",
"Feb 2018","99.1713744816395","98.7316880189811","98.8443024368683","98.6163126219318","99.0392518821053","98.6330497276198","98.8526327361478","99.7586076186113","98.0587903994341","100.445721400826","99.2732909212028","96.5146942538386","100.99799125279","101.135587582363","102.006469355173","99.3700661448479",
"Mar 2018","99.4921569805878","99.0573571582772","99.0950272457112","98.7935058982343","99.3528520061807","99.0243621552865","99.0824658362367","99.7804758267816","98.7303128063658","100.750003968351","99.6496419666058","96.2189946895636","101.794514599294","101.397464560389","102.30426551536","99.5591248733397",
"Abr 2018","99.1548470460965","99.2032063195567","99.4239207867928","99.0011083849595","99.7854590563858","99.0098838449312","99.2957769207565","99.7905961154361","98.474521065627","99.0170760622452","99.156872721218","95.2633832748703","101.591118589317","98.9348187438666","98.5192303270401","99.7773329427685",
"May 2018","98.9940801730873","99.458111616161","99.6329166194773","99.2940803863092","99.9226485784152","99.3050009650257","99.5032425110418","99.8294976102733","98.9390013374985","97.6530779222272","98.0956960320487","92.704229740095","101.466490977102","97.3926383733033","96.1651496755954","99.8811019949511",
"Jun 2018","99.3764649317868","99.6883270090272","99.7612451698385","99.5305896678914","99.958473989708","99.624458430408","99.7440772923986","99.8841815533759","99.4212128438075","98.4748782815816","97.7789699514998","92.8589374819655","100.855020079555","98.884355543348","98.3712526736107","99.9245588689531",
"Jul 2018","99.9090991045135","99.9742919461305","99.9851658707979","99.9513721632515","100.014062181557","99.9647675409902","99.9531350266283","99.9886094405245","99.969308748073","99.7217798557264","99.6451814256649","98.872901387108","100.128018099242","99.7668509004297","99.6499007618909","100.003941609062",
"Ago 2018","100.492","100.2203435343","100.3712149931","100.3623644011","100.3804920069","100.0574486992","100.1118877862","101.4279049074","99.7212577914","101.3318079942","101.5382144923","103.8406520273","99.6679586789","101.183593688","101.5808169823","100.255171397",
"Sep 2018","100.917","100.5447730689","100.7532280422","100.771150583","100.7344419929","100.3197057251","100.3369328529","103.504281572","99.6369141622","102.0683000893","101.3218172692","102.6577580116","100.2366408412","102.604326979","103.5496707089","100.3947934395",
"Oct 2018","101.44","100.8566056954","100.9940405722","101.0277147598","100.9587439613","100.7082182418","100.4991826719","103.5100336772","100.3094284888","103.2450804694","100.6105764069","101.4190050026","99.9538948431","105.1368386995","107.0922737115","100.5664384244",
"Nov 2018","102.303","101.1104428605","101.2605878813","101.3868141062","101.1282800736","100.9483323554","100.7204327813","103.5100336772","100.6168458061","105.9876826839","104.1098414297","108.3860720277","100.636285681","107.3361040807","110.1885972069","100.6690272974",
"Dic 2018","103.02","101.5824749997","101.6028907042","101.8542021671","101.3394710487","101.5604323094","100.9160828925","103.5100336772","101.7323084022","107.4642850625","108.3048821729","116.6704328522","101.5095969356","106.860677528","109.4304118429","100.8544874228",
"Ene 2019","103.108","101.7847955923","101.9139077002","102.3446484094","101.4624138926","101.6453941728","101.1574020292","103.9604545121","101.5998593379","107.1992050084","108.6860260823","117.5549978586","101.4818149918","106.1315634574","107.8173809875","102.191334886",
"Feb 2019","103.079","102.2241726646","102.4166959094","102.8983507199","101.911834958","102.0163066941","101.4385066084","104.5892096156","101.997637632","105.7220888535","104.0365009274","106.8176726202","101.7773723091","106.9324589104","108.7106075588","102.7764266094",
"Mar 2019","103.476","102.5761403006","102.7668886683","103.2937059164","102.2146893517","102.3701906523","101.7402090413","104.6068614441","102.4689746853","106.2575399647","103.3388825023","105.5061594377","101.5784168105","108.3533402157","110.6447894447","102.9975804369",
"Abr 2019","103.531","103.0432843305","103.1401340089","103.7054242346","102.5476080858","102.9387164255","102.0542357757","104.6198376343","103.3831405661","105.0393467676","103.8835356745","104.9747442317","102.9971536916","105.8692999944","106.974299075","103.2866071044",
"May 2019","103.233","103.2122482569","103.4359887502","104.1405559676","102.6974754662","102.9706772465","102.3234998894","104.6799553771","103.1954562566","103.2973144255","104.0595087934","103.1443449676","104.8028907266","102.7500055452","102.4234844307","103.5131770045",
"Jun 2019","103.299","103.5255617309","103.6749459252","104.5136755278","102.795806309","103.3642726847","102.5812081067","104.7368659776","103.7819955691","102.5989105629","103.8728486405","101.514188101","105.7887740539","101.6841338968","100.8401418316","103.656780159",
"Jul 2019","103.687","103.794405179","103.8308325223","104.816924837","102.7972302547","103.755074837","102.8080932558","104.8947495309","104.3692462772","103.3560299485","105.9496123281","104.4162581306","107.1951464886","101.4936563496","100.4030292824","104.0427578117",
"Ago 2019","103.67","104.0053856573","104.1462713723","105.0073897636","103.2436642751","103.8532723583","103.0303733689","106.1535355289","104.1124974289","102.631561179","104.3644132348","103.0621868264","105.4222037173","101.3872521704","100.0287461109","104.5624619986",
"Sep 2019","103.942","104.3153131489","104.5469023847","105.4157521276","103.6361914391","104.0652679073","103.2415694657","108.3983175428","103.8992766415","102.7888058711","104.3387620243","103.3892203077","105.110068906","101.6758289163","100.3549015845","104.763206714",
"Oct 2019","104.503","104.5720279923","104.8149358752","105.7475867654","103.8373498412","104.3097620884","103.4449186196","108.4020905806","104.2312703227","104.2911341161","104.4521795832","103.8127272694","104.971602755","104.1754922038","103.6647837849","105.3691610725",
"Nov 2019","105.346","104.8036582209","104.9401762348","106.0072027938","103.821740309","104.6562606976","103.6189151945","108.4020905806","104.8057490437","107.0232764361","106.3787289647","106.7842827338","106.0493001386","107.4861066139","108.2103502161","105.7933461084",
"Dic 2019","105.934","105.2337944143","105.2163448694","106.3819520571","103.9945786976","105.2526345631","103.8571773797","108.4020905806","105.8496436947","108.0965882528","108.2689635822","110.3687370919","106.5633305069","107.9728107066","108.8413839371","105.9427113644",
"Ene 2020","106.447","105.5770987249","105.9120250459","107.5603410785","104.1842931048","105.2154811715","104.1236033362","108.8393532119","105.4396424508","109.1354567423","110.250184389","115.4901168128","105.9938195889","108.3350043043","108.7460954164","107.374169032",
"Feb 2020","106.889","105.9614303519","106.3302679851","108.0329671523","104.5455327287","105.5631989972","104.4251195875","109.3479042017","105.795275349","109.7541577043","112.172526818","118.8119079975","106.7793984222","108.0175994884","108.1251247782","107.7662827169",
"Mar 2020","106.838","106.272453486","106.7060405548","108.5144161824","104.8105373435","105.8043126287","104.7211108156","109.398227152","106.0269362837","108.5864782177","113.630131852","119.7173396357","108.6855305013","104.9647820477","103.6120784786","108.1264298277",
"Abr 2020","105.755","106.6539270353","107.3826180333","109.704282411","104.9490958067","105.8671645764","104.972628579","109.398227152","105.9330215431","102.9761439739","112.7305629644","114.7855091834","111.0613428209","95.9717887069","90.7145103408","108.259523326",
"May 2020","106.162","106.9723900602","107.8813863882","110.9891436543","104.6238972979","105.9909532259","105.0577361715","109.398227152","106.1175890805","103.6592519374","114.2445998953","121.5306469266","108.3261888154","96.058231539","90.8099806428","108.3248664277",
"Jun 2020","106.743","107.36589627","108.5327339713","111.3986328134","105.5287560499","106.106069949","105.1320660844","109.4000795554","106.2931762013","104.816118302","111.8623259754","114.8521104098","109.4337425135","99.7564482306","96.2363157808","107.983985438",
"Jul 2020","107.444","107.7909717339","109.2237832744","112.0397199576","106.27217469","106.2439753611","105.2516761327","109.4190050475","106.4724909822","106.3710245466","111.8254427547","113.2199936139","110.6926576902","102.4543706749","99.9891390165","108.2163087507",
"Ago 2020","107.867","108.1324538714","109.73238854","112.3972774788","106.9391051842","106.4050158523","105.3805687125","109.4595298526","106.6877399904","107.045863133","112.8107892935","116.5837732539","109.7460176855","102.9062428281","100.2944409952","109.0107565263",
"Sep 2020","108.114","108.4737242942","110.1923293034","112.7818464327","107.4780491728","106.6181587572","105.5080435175","110.7414781462","106.7540961033","107.0037321211","112.854011543","116.5832696725","109.8247581579","102.8028222031","99.9600166051","109.4472565147",
"Oct 2020","108.774","108.7334478102","110.5150064612","113.0717600905","107.8350683768","106.8099116762","105.6360060087","110.6919932517","107.05385409","108.9008480818","114.4920271591","120.6719679272","109.4720993768","104.8859903381","102.9289991579","109.4600278153",
"Nov 2020","108.856","108.6418313236","110.176590648","113.2083211573","106.9987912854","106.9847626576","105.787160891","110.6919932517","107.2866858717","109.515970609","114.0375545595","116.9255490447","111.6916544457","106.2691569967","104.9075512437","109.4516116783",
"Dic 2020","109.271","109.2367108017","111.0250530065","113.6206698139","108.304379315","107.3058505133","105.9393063914","110.6919932517","107.8272231439","109.3765880751","112.5544164366","110.4800231978","114.2394332745","107.0946849866","106.0884157974","109.4466184189",
"Ene 2021","110.21","109.6288967959","111.6368214828","114.4009685353","108.7394977547","107.460954872","106.1443576654","110.5704692582","107.9953018491","112.0061653234","113.1606108814","110.9966000778","114.9184235146","111.1771926462","111.6377530467","110.1007337671",
"Feb 2021","110.907","110.0609027981","112.2158908525","114.885542337","109.4176154914","107.734177608","106.356584936","110.613089387","108.3717837271","113.5238844608","112.9143143136","108.627647428","116.3963473944","113.9615984728","115.5136511404","110.3340159168",
"Mar 2021","111.824","110.653978256","112.887454931","115.5515224252","110.0950325971","108.2425094637","106.5988421793","110.6214872956","109.2245287872","115.442104551","114.3521769478","109.158402801","118.571047664","116.2247488229","118.6914165268","110.4594543058",
"Abr 2021","112.19","111.0609307746","113.3890684551","116.149760254","110.495366455","108.5472571715","106.7905976677","110.6219474634","109.6948099272","115.6799126175","117.3337714063","113.837328474","120.1739104423","114.4923263011","116.13530329","110.6522280945",
"May 2021","112.419","111.6442229006","114.0914770803","117.0871430225","110.9514798766","109.0019400655","107.0145525315","110.6237106389","110.4522173834","114.8140208018","119.5766702617","117.1197886908","121.5723800133","111.3941052885","111.6624752848","110.7668493085",
"Jun 2021","113.018","112.2811333585","114.8335563302","117.9777630097","111.5378616928","109.5253005306","107.2137428532","110.6560470695","111.370452303","115.2945339442","119.6325871188","117.8922610533","121.0462432515","112.179508269","112.7173232666","110.9224837207",
"Jul 2021","113.682","112.8150767927","115.4941159398","118.9162913695","111.9070600107","109.9225373859","107.4483587287","110.7636681125","111.9748503048","116.3633905867","120.5163483095","118.8671250686","121.8560021794","113.3812763954","114.4006964586","110.9986056808",
"Ago 2021","113.899","113.2966539131","116.3032075696","119.7142198079","112.7278526747","110.0504994328","107.6629089807","111.5571547527","111.8853705241","115.7589572093","122.9053954802","123.5131490618","122.411720993","110.6273145567","110.3920216787","111.1772600308",
"Sep 2021","114.601","113.8153930916","117.0902617837","120.5256616485","113.4893442659","110.2795407863","107.8919591872","113.0006274583","111.8599401138","117.0304510176","124.6006985911","127.5206434619","122.2288453761","111.5944836355","111.6408758558","111.4860520001",
"Oct 2021","115.561","114.3779644277","117.7881055314","121.1677404947","114.2456396695","110.6960594671","108.1343380894","113.0021398486","112.5202687052","119.2169106442","124.8244457933","127.5781042911","122.5876659737","115.1903080968","116.7612793204","111.5185075671",
"Nov 2021","116.884","114.7990637102","118.1569167704","121.799433192","114.3389038146","111.1736137763","108.3906928849","113.0021398486","113.2971267581","123.3273754209","130.4172141592","137.740181365","124.4688130492","118.2363751925","121.0719796181","111.6087720413",
"Dic 2021","117.308","115.7207053553","119.2364344229","122.8329254908","115.4666643237","111.9247978253","108.6276092229","113.0021398486","114.6689233235","122.212430937","130.3184536687","134.4924446067","126.9279465653","116.3917395079","118.2843338834","111.9682154316",
"Ene 2022","118.002","116.4327212899","120.4154640182","124.4224362746","116.2154357364","112.1325824504","108.9160347513","113.5939347206","114.7236096373","122.8511488035","130.498596583","131.4691956575","129.7101849392","117.3597462725","119.1765274246","113.1134189709",
"Feb 2022","118.981","117.3165851325","121.5769814313","125.686362046","117.2696107538","112.7166657187","109.2471894461","114.1410960062","115.5432487097","124.1240946279","131.1707200104","129.9152353866","132.1905424294","119.0641246123","121.2561106215","113.9408382855",
"Mar 2022","120.159","118.1558694559","122.7028388184","127.19654666","117.9926240185","113.2465391548","109.4966716603","114.1417707745","116.4365626303","126.3506096956","132.7893098877","131.373090309","133.9396963195","121.7271724979","124.9027109558","114.3050481352",
"Abr 2022","120.809","119.0742421729","123.9638045863","128.7907215499","118.9043266405","113.7950166049","109.7330014911","114.1417707745","117.3811239339","126.1721801965","134.1780327062","131.8679985857","136.0544591793","120.4234179948","122.9935764428","114.4162365715",
"May 2022","121.022","119.7740259149","124.9660934597","130.2812335513","119.3948697831","114.1681877201","110.0556669532","114.210954511","117.8634822932","124.8791473124","135.2194485617","132.2067347428","137.6666574213","117.4540875945","118.6975062065","114.5478694224",
"Jun 2022","122.044","120.696375742","126.2179439423","131.9450675246","120.2148873999","114.7347780459","110.4009654421","114.3089782606","118.7275762914","126.2111436247","137.5968511082","134.8626205386","139.8178497415","118.0354090928","119.1219819437","115.4957834717",
"Jul 2022","122.948","121.4473270209","127.1298632573","133.2923962021","120.6704193182","115.3119332876","110.6966400669","114.387832432","119.662679189","127.5870911977","139.8562538231","138.0786490559","141.3001912153","118.7769740661","119.7527770669","116.4962486643",
"Ago 2022","123.803","122.4172935096","128.5772202943","135.2002010711","121.6351441348","115.7664646156","111.0184283955","115.6660244192","120.0641913056","128.0838414342","141.2205473596","142.2575016294","140.3782357998","118.6507675189","119.3790288302","116.9486165001",
"Sep 2022","124.571","123.239175459","129.780706644","136.6564301165","122.5737106393","116.1763310231","111.2884858048","118.0716102448","120.1818177118","128.6889198504","143.3556554841","145.6028422657","141.5302795168","118.1571775616","118.515992264","117.3185269265",
"Oct 2022","125.276","124.0132188462","130.9159958963","138.0701464386","123.4171581985","116.5603398333","111.5316905292","118.0716102448","120.7731150933","129.1797277258","142.6102097847","143.6974683028","141.7270363942","119.5357019936","120.3801975086","117.5618790281",
"Nov 2022","125.997","124.5740211754","131.4805498603","138.9629977","123.637597493","117.1170915492","111.7595037411","118.0716102448","121.7428083883","130.3963954565","142.0149753997","142.4791808421","141.6379041811","122.0534422064","123.8430038153","117.8707346143",
"Dic 2022","126.478","125.378873518","132.4546216661","140.1974347113","124.338759691","117.7392388477","112.0717248705","118.0716102449","122.7744749069","129.874777171","142.7269062881","144.1992873296","141.5309002464","120.6460493134","121.7312718069","118.1095798562",
"Ene 2023","127.336","126.2750845637","133.6555010607","141.9456256606","124.9659580463","118.3065016562","112.600544855","118.6787004423","123.3680190147","130.6161070425","143.4550808675","144.8443124596","142.3266166109","121.3968256049","122.1834140714","119.5583476592",
"Feb 2023","128.046","127.0465123709","134.5243840512","142.9098728788","125.7348821581","118.972707799","112.9949531462","119.6512064497","124.2148606158","131.1365644593","143.3551315719","140.4655228346","145.7023429328","122.3627784456","123.0737249001","120.7010971055",
"Mar 2023","128.389","127.7123939566","135.1244558887","143.6630004869","126.1745239941","119.7096436991","113.3693181205","119.707770117","125.420934315","130.4801958168","142.4004703271","139.0230364858","145.1439390121","121.9206047606","122.0739353339","121.5622281897",
"Abr 2023","128.363","128.206218368","135.7943057159","144.4299284644","126.7426184432","120.0134147279","113.755956949","119.707770117","125.7137142779","128.8488576172","142.3998319987","136.7895403027","146.9570373519","119.1183099677","117.8105404295","122.1749343099",
"May 2023","128.084","128.6211298093","136.2678729516","145.1837810584","126.9223961651","120.3649959275","114.099707724","119.7837891563","126.1300879913","126.424217308","141.9156079199","137.1357485728","145.7982581963","115.3003150509","112.1949645665","122.5583904265",
"Jun 2023","128.214","129.0076188744","136.6489711263","145.7902173177","127.0672994605","120.7573054984","114.44305933","119.8491841895","126.6349947659","125.7620878593","141.5782851581","140.2245078538","142.6779501153","114.4049516772","110.8430893321","122.7300233585",
"Jul 2023","128.832","129.5114039178","137.0716865417","146.3431792451","127.3534930836","121.3486208395","114.7483267138","120.0141587881","127.5732936028","126.7338830942","144.2737730258","147.9400367161","141.2956896352","114.13901501","110.3830707427","122.9177105986",
"Ago 2023","129.545","129.8637727619","137.4003326305","146.6050133568","127.7521701522","121.7266029728","115.0031645696","122.0162835807","127.721883081","128.5612808085","146.7850227197","153.8550410327","141.0420904357","115.4753591598","112.2238122845","123.0751365202",
"Sep 2023","130.12","130.333655136","137.8228805634","147.0043585924","128.199038689","122.2475920044","115.270425812","125.8548072039","127.7762774887","129.4590670695","148.011892217","155.4249790506","141.990287489","116.136840634","113.0535815702","123.343282161",
"Oct 2023","130.609","130.8367707205","138.293379652","147.6719392649","128.4629607979","122.7859233863","115.6211614431","125.864071815","128.5944383964","129.9049874626","144.9231786454","150.5559551674","140.3477090065","119.1208755013","117.2572577597","123.476673054",
"Nov 2023","131.445","131.1825241256","138.4852450323","148.3824344489","128.1112087773","123.2978285912","115.943803272","125.864071815","129.3840792815","132.2563505369","146.0635093905","150.4385763678","142.5096694602","122.3418445133","121.8144737545","123.5744579452",
"Dic 2023","132.373","131.7577790545","138.9284339736","148.9601848764","128.4133530565","124.0156742225","116.1557981475","125.864071815","130.7079705481","134.2737308581","150.8072523197","161.0454544125","142.4908238853","122.4015057421","121.8006310024","123.8059186012",
"Ene 2024","133.555","132.2912210303","139.4923555195","149.8094389953","128.6781946988","124.5162076244","116.7025108806","126.5475534605","131.1285752654","137.4621090251","157.4456151743","176.3944933386","142.0535582745","123.112553538","122.4404001688","124.6835645534",
"Feb 2024","133.681","132.945408001","140.0519061549","150.4127733729","129.1918520903","125.2725727693","117.2109092387","127.2998525606","132.1091425899","135.9543432292","150.1980251649","161.5306004951","140.9926440975","125.726383093","125.8755427594","125.3777551017",
"Mar 2024","134.065","133.524017418","140.3658560276","150.8610046578","129.3650508689","126.1369332036","117.6585995234","127.3195888042","133.5257856696","135.7383625614","149.4026927701","156.0472175588","144.0053862524","125.9264174974","126.0360596318","125.6701530661",
"Abr 2024","134.336","133.8030322674","140.7810273919","151.3415581399","129.7116900032","126.2689408376","117.9952547181","127.3195888042","133.501121855","135.9833900457","152.8699748345","162.1951346259","145.295205032","123.8576407601","122.9701494959","125.9319568553",
"May 2024","134.087","134.035346832","140.8791859672","151.7094757937","129.5270925009","126.6461026643","118.4514128881","127.3833176099","133.8728042476","134.2464028702","153.8894320916","162.5771431026","146.8324580032","120.1413336375","117.5949209442","126.0930145695",
"Jun 2024","134.594","134.3293134629","141.1344801399","151.9380434355","129.8104008893","126.9818236718","118.8710302687","127.4598361365","134.1872691319","135.4124670338","156.2519845793","167.888629948","146.7996092943","120.4482354766","117.850064927","126.5208890408",
"Jul 2024","136.003","134.753021593","141.3023737451","152.2456863125","129.8318120993","127.6817329149","119.294139735","127.651170709","135.2430625364","139.8659059224","164.0689865307","182.7800100522","148.8701374908","122.4864007668","120.5033364563","127.121378465",
"Ago 2024","136.013","135.0531429592","141.5507239072","152.6634160747","129.9387039779","128.0326253054","119.6031209289","129.4518062763","135.419879944","138.886021438","160.6567827056","173.2608539652","149.678609601","123.068903472","121.1052583671","127.6507337597",
"Sep 2024","136.08","135.4333585024","141.8419490031","152.7602552316","130.3629096402","128.4859398181","119.9409531232","133.1382867448","135.5305942012","137.879202771","158.0139705433","167.3112299161","149.2830633246","123.1114069053","120.8799731668","128.1919525949",
"Oct 2024","136.828","135.8125022983","142.1822207587","153.2954920904","130.5537765629","128.8948113588","120.2290152384","133.1533420631","136.1233933576","139.8858081224","160.7508782076","174.4935835429","149.0119765557","124.6265994929","123.2327904822","128.159614082",
"Nov 2024","137.424","135.875584854","141.7980535318","153.6617121901","129.6375075192","129.3443794732","120.5323909741","133.1533422082","136.7922549613","142.3076136099","161.7517937666","175.7281665696","149.8410503827","127.9110759587","128.2150291798","128.3090429619",
"Dic 2024","137.949","136.56745187","142.3661465923","154.3235596043","130.123503503","130.1362319492","120.8131421768","133.1533422082","138.2491554015","142.25720724","160.7159934648","170.7806790304","151.4300889672","128.4844865457","128.7788853597","128.9045557681",
